conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean,Token,Normalisasi,Stopwords,Stemmed
1805970009803706387,Thu Jun 27 06:18:18 +0000 2024,0,@small_mofo_MK3 pemerataan ekonomi mengurangi kepadatan penduduk pulau Jawa penurunan tanah jakarta dan mencegah kelumpuhan pemerintahan saat terjadi gempa mega thrust.,1806210428986642636,,small_mofo_MK3,in,,0,0,0,https://x.com/undefined/status/1806210428986642636,2372879725,,pemerataan ekonomi mengurangi kepadatan penduduk pulau jawa penurunan tanah jakarta dan mencegah kelumpuhan pemerintahan saat terjadi gempa mega thrust,"['pemerataan', 'ekonomi', 'mengurangi', 'kepadatan', 'penduduk', 'pulau', 'jawa', 'penurunan', 'tanah', 'jakarta', 'dan', 'mencegah', 'kelumpuhan', 'pemerintahan', 'saat', 'terjadi', 'gempa', 'mega', 'thrust']","['pemerataan', 'ekonomi', 'mengurangi', 'kepadatan', 'penduduk', 'pulau', 'jawa', 'penurunan', 'tanah', 'jakarta', 'dan', 'mencegah', 'kelumpuhan', 'pemerintahan', 'saat', 'terjadi', 'gempa', 'mega', 'thrust']","['pemerataan', 'ekonomi', 'mengurangi', 'kepadatan', 'penduduk', 'pulau', 'jawa', 'penurunan', 'tanah', 'jakarta', 'mencegah', 'kelumpuhan', 'pemerintahan', 'gempa', 'mega', 'thrust']","['perata', 'ekonomi', 'kurang', 'padat', 'duduk', 'pulau', 'jawa', 'turun', 'tanah', 'jakarta', 'cegah', 'lumpuh', 'perintah', 'gempa', 'mega', 'thrust']"
1805970009803706387,Thu Jun 27 04:03:27 +0000 2024,0,@small_mofo_MK3 Alasan 1= Hanya pulau Kalimantan yang minim gempa. Jakarta rawan banjir rob dan gempa belum lagi isu penurunan muka tanah. Ibukota haruslah tempat yang aman karena itu perlu pembangunan pusat pemerintahan yang aman di IKN Kalimantan,1806176492285780219,,small_mofo_MK3,in,,0,2,0,https://x.com/undefined/status/1806176492285780219,1520451899484667905,,alasan hanya pulau kalimantan yang minim gempa jakarta rawan banjir rob dan gempa belum lagi isu penurunan muka tanah ibukota haruslah tempat yang aman karena itu perlu pembangunan pusat pemerintahan yang aman di ikn kalimantan,"['alasan', 'hanya', 'pulau', 'kalimantan', 'yang', 'minim', 'gempa', 'jakarta', 'rawan', 'banjir', 'rob', 'dan', 'gempa', 'belum', 'lagi', 'isu', 'penurunan', 'muka', 'tanah', 'ibukota', 'haruslah', 'tempat', 'yang', 'aman', 'karena', 'itu', 'perlu', 'pembangunan', 'pusat', 'pemerintahan', 'yang', 'aman', 'di', 'ikn', 'kalimantan']","['alasan', 'hanya', 'pulau', 'kalimantan', 'yang', 'minim', 'gempa', 'jakarta', 'rawan', 'banjir', 'rob', 'dan', 'gempa', 'belum', 'lagi', 'isu', 'penurunan', 'muka', 'tanah', 'ibukota', 'haruslah', 'tempat', 'yang', 'aman', 'karena', 'itu', 'perlu', 'pembangunan', 'pusat', 'pemerintahan', 'yang', 'aman', 'di', 'ikn', 'kalimantan']","['alasan', 'pulau', 'kalimantan', 'minim', 'gempa', 'jakarta', 'rawan', 'banjir', 'rob', 'gempa', 'isu', 'penurunan', 'muka', 'tanah', 'ibukota', 'aman', 'pembangunan', 'pusat', 'pemerintahan', 'aman', 'ikn', 'kalimantan']","['alas', 'pulau', 'kalimantan', 'minim', 'gempa', 'jakarta', 'rawan', 'banjir', 'rob', 'gempa', 'isu', 'turun', 'muka', 'tanah', 'ibukota', 'aman', 'bangun', 'pusat', 'perintah', 'aman', 'ikn', 'kalimantan']"
1805495397185687682,Tue Jun 25 06:57:01 +0000 2024,0,Tim Percepatan Penurunan Stunting (TPPS) melaksanakan intervensi stunting Rembuk Stunting Tingkat Kota Jakarta Pusat (Aksi 3) dan Regulasi Wali Kota Percepatan Penurunan Stunting (Aksi 4) di Ruang Pola Kantor Wali Kota Jakarta Pusat Jalan Tanah Abang I Gambir Selasa (25/6). https://t.co/cHTFJ9WCbi,1805495397185687682,https://pbs.twimg.com/media/GQ5ofTBaQAEwgc8.jpg,,in,,0,1,0,https://x.com/undefined/status/1805495397185687682,3079723462,,tim percepatan penurunan stunting tpps melaksanakan intervensi stunting rembuk stunting tingkat kota jakarta pusat aksi dan regulasi wali kota percepatan penurunan stunting aksi di ruang pola kantor wali kota jakarta pusat jalan tanah abang gambir selasa,"['tim', 'percepatan', 'penurunan', 'stunting', 'tpps', 'melaksanakan', 'intervensi', 'stunting', 'rembuk', 'stunting', 'tingkat', 'kota', 'jakarta', 'pusat', 'aksi', 'dan', 'regulasi', 'wali', 'kota', 'percepatan', 'penurunan', 'stunting', 'aksi', 'di', 'ruang', 'pola', 'kantor', 'wali', 'kota', 'jakarta', 'pusat', 'jalan', 'tanah', 'abang', 'gambir', 'selasa']","['grup', 'percepatan', 'penurunan', 'stunting', 'tpps', 'melaksanakan', 'intervensi', 'stunting', 'rembuk', 'stunting', 'tingkat', 'kota', 'jakarta', 'pusat', 'aksi', 'dan', 'regulasi', 'wali', 'kota', 'percepatan', 'penurunan', 'stunting', 'aksi', 'di', 'ruang', 'pola', 'kantor', 'wali', 'kota', 'jakarta', 'pusat', 'jalan', 'tanah', 'kakak', 'gambir', 'selasa']","['grup', 'percepatan', 'penurunan', 'stunting', 'tpps', 'melaksanakan', 'intervensi', 'stunting', 'rembuk', 'stunting', 'tingkat', 'kota', 'jakarta', 'pusat', 'aksi', 'regulasi', 'wali', 'kota', 'percepatan', 'penurunan', 'stunting', 'aksi', 'ruang', 'pola', 'kantor', 'wali', 'kota', 'jakarta', 'pusat', 'jalan', 'tanah', 'kakak', 'gambir', 'selasa']","['grup', 'cepat', 'turun', 'stunting', 'tpps', 'laksana', 'intervensi', 'stunting', 'rembuk', 'stunting', 'tingkat', 'kota', 'jakarta', 'pusat', 'aksi', 'regulasi', 'wali', 'kota', 'cepat', 'turun', 'stunting', 'aksi', 'ruang', 'pola', 'kantor', 'wali', 'kota', 'jakarta', 'pusat', 'jalan', 'tanah', 'kakak', 'gambir', 'selasa']"
1802929220487876862,Thu Jun 20 03:39:16 +0000 2024,0,@PngAdilnR4kyt IKN sudah menjadi UU probelem Jakarta sdh terlalu banyak dari kepadatan penduduk kemacetan yang luar biasa. Persoalan laju penurunan muka tanah di wilayah DKI Jakarta mencapai 0 04 hingga 6 30 centimeter (cm) per tahun. Menurut WEF diperkirakan akan tenggelam pada tahun 2050,1803633689081102377,,PngAdilnR4kyt,in,,0,0,0,https://x.com/undefined/status/1803633689081102377,1755073675190210560,,ikn sudah menjadi uu probelem jakarta sdh terlalu banyak dari kepadatan penduduk kemacetan yang luar biasa persoalan laju penurunan muka tanah di wilayah dki jakarta mencapai hingga centimeter cm per tahun menurut wef diperkirakan akan tenggelam pada tahun,"['ikn', 'sudah', 'menjadi', 'uu', 'probelem', 'jakarta', 'sdh', 'terlalu', 'banyak', 'dari', 'kepadatan', 'penduduk', 'kemacetan', 'yang', 'luar', 'biasa', 'persoalan', 'laju', 'penurunan', 'muka', 'tanah', 'di', 'wilayah', 'dki', 'jakarta', 'mencapai', 'hingga', 'centimeter', 'cm', 'per', 'tahun', 'menurut', 'wef', 'diperkirakan', 'akan', 'tenggelam', 'pada', 'tahun']","['ikn', 'sudah', 'menjadi', 'uu', 'probelem', 'jakarta', 'sdh', 'terlalu', 'banyak', 'dari', 'kepadatan', 'penduduk', 'kemacetan', 'yang', 'luar', 'biasa', 'persoalan', 'laju', 'penurunan', 'muka', 'tanah', 'di', 'wilayah', 'dki', 'jakarta', 'mencapai', 'hingga', 'centimeter', 'cm', 'per', 'tahun', 'menurut', 'wef', 'diperkirakan', 'akan', 'tenggelam', 'pada', 'tahun']","['ikn', 'uu', 'probelem', 'jakarta', 'sdh', 'kepadatan', 'penduduk', 'kemacetan', 'laju', 'penurunan', 'muka', 'tanah', 'wilayah', 'dki', 'jakarta', 'mencapai', 'centimeter', 'cm', 'tenggelam']","['ikn', 'uu', 'probelem', 'jakarta', 'sdh', 'padat', 'duduk', 'macet', 'laju', 'turun', 'muka', 'tanah', 'wilayah', 'dki', 'jakarta', 'capai', 'centimeter', 'cm', 'tenggelam']"
1802857214866342129,Tue Jun 18 00:14:05 +0000 2024,4, Saya kira ini akan jadi percontohan seperti yang disampaikan Presiden Jokowi. Sebab daerah di sepanjang Pantura perlu pananganan karena juga mengalami penurunan tanah. Tidak hanya Jakarta tapi juga Tegal Pekalongan Demak dan Semarang tutup Menteri Basuki. https://t.co/Jkf8cAvXbH,1802857278862995725,https://pbs.twimg.com/media/GQUJIq8bsAAwpAi.jpg,KemenPU,in,,0,2,0,https://x.com/undefined/status/1802857278862995725,179835283,,saya kira ini akan jadi percontohan seperti yang disampaikan presiden jokowi sebab daerah di sepanjang pantura perlu pananganan karena juga mengalami penurunan tanah tidak hanya jakarta tapi juga tegal pekalongan demak dan semarang tutup menteri basuki,"['saya', 'kira', 'ini', 'akan', 'jadi', 'percontohan', 'seperti', 'yang', 'disampaikan', 'presiden', 'jokowi', 'sebab', 'daerah', 'di', 'sepanjang', 'pantura', 'perlu', 'pananganan', 'karena', 'juga', 'mengalami', 'penurunan', 'tanah', 'tidak', 'hanya', 'jakarta', 'tapi', 'juga', 'tegal', 'pekalongan', 'demak', 'dan', 'semarang', 'tutup', 'menteri', 'basuki']","['aku', 'kira', 'ini', 'akan', 'jadi', 'percontohan', 'seperti', 'yang', 'disampaikan', 'presiden', 'jokowi', 'sebab', 'daerah', 'di', 'sepanjang', 'pantura', 'perlu', 'pananganan', 'karena', 'juga', 'mengalami', 'penurunan', 'tanah', 'tidak', 'hanya', 'jakarta', 'tapi', 'juga', 'tegal', 'pekalongan', 'demak', 'dan', 'semarang', 'tutup', 'menteri', 'basuki']","['percontohan', 'presiden', 'jokowi', 'daerah', 'pantura', 'pananganan', 'mengalami', 'penurunan', 'tanah', 'jakarta', 'tegal', 'pekalongan', 'demak', 'semarang', 'tutup', 'menteri', 'basuki']","['contoh', 'presiden', 'jokowi', 'daerah', 'pantura', 'pananganan', 'alami', 'turun', 'tanah', 'jakarta', 'tegal', 'kalong', 'demak', 'semarang', 'tutup', 'menteri', 'basuki']"
1801108435230187766,Thu Jun 13 04:25:10 +0000 2024,0,Di Jakarta satu dari tiga penduduk tidak memiliki akses ke air pipa melainkan mengandalkan ribuan sumur ilegal yang menguras air tanah melemahkan air tanah dan mempercepat penurunan permukaan kota. #PrabowoPilihanRakyat #BersamaIndonesiaMaju Prabowo Subianto,1801108526854734183,,HeryWP,in,,0,1,0,https://x.com/undefined/status/1801108526854734183,246449701,,di jakarta satu dari tiga penduduk tidak memiliki akses ke air pipa melainkan mengandalkan ribuan sumur ilegal yang menguras air tanah melemahkan air tanah dan mempercepat penurunan permukaan kota prabowopilihanrakyat bersamaindonesiamaju prabowo subianto,"['di', 'jakarta', 'satu', 'dari', 'tiga', 'penduduk', 'tidak', 'memiliki', 'akses', 'ke', 'air', 'pipa', 'melainkan', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'yang', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'dan', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['di', 'jakarta', 'satu', 'dari', 'tiga', 'penduduk', 'tidak', 'memiliki', 'akses', 'ke', 'air', 'pipa', 'melainkan', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'yang', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'dan', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['jakarta', 'penduduk', 'memiliki', 'akses', 'air', 'pipa', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['jakarta', 'duduk', 'milik', 'akses', 'air', 'pipa', 'andal', 'ribu', 'sumur', 'ilegal', 'uras', 'air', 'tanah', 'lemah', 'air', 'tanah', 'cepat', 'turun', 'muka', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']"
1800427078753640637,Tue Jun 11 07:17:33 +0000 2024,0,Di Jakarta satu dari tiga penduduk tidak memiliki akses ke air pipa melainkan mengandalkan ribuan sumur ilegal yang menguras air tanah melemahkan air tanah dan mempercepat penurunan permukaan kota. #PrabowoPilihanRakyat #BersamaIndonesiaMaju Prabowo Subianto,1800427131375321297,,AndriK14567,in,,0,1,0,https://x.com/undefined/status/1800427131375321297,3671916373,,di jakarta satu dari tiga penduduk tidak memiliki akses ke air pipa melainkan mengandalkan ribuan sumur ilegal yang menguras air tanah melemahkan air tanah dan mempercepat penurunan permukaan kota prabowopilihanrakyat bersamaindonesiamaju prabowo subianto,"['di', 'jakarta', 'satu', 'dari', 'tiga', 'penduduk', 'tidak', 'memiliki', 'akses', 'ke', 'air', 'pipa', 'melainkan', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'yang', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'dan', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['di', 'jakarta', 'satu', 'dari', 'tiga', 'penduduk', 'tidak', 'memiliki', 'akses', 'ke', 'air', 'pipa', 'melainkan', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'yang', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'dan', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['jakarta', 'penduduk', 'memiliki', 'akses', 'air', 'pipa', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['jakarta', 'duduk', 'milik', 'akses', 'air', 'pipa', 'andal', 'ribu', 'sumur', 'ilegal', 'uras', 'air', 'tanah', 'lemah', 'air', 'tanah', 'cepat', 'turun', 'muka', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']"
1800410585529753782,Tue Jun 11 06:11:48 +0000 2024,0,PRESIDEN RI Joko Widodo (Jokowi) mengunjungi sejumlah posyandu di Bogor dan Jakarta dalam rangka Bulan Penimbangan Balita yang dilaksanakan serentak di seluruh Tanah Air di 338 ribu posyandu. https://t.co/2FF8SEjIQT,1800410585529753782,,,in,,0,0,0,https://x.com/undefined/status/1800410585529753782,68930552,,presiden ri joko widodo jokowi mengunjungi sejumlah posyandu di bogor dan jakarta dalam rangka bulan penimbangan balita yang dilaksanakan serentak di seluruh tanah air di ribu posyandu,"['presiden', 'ri', 'joko', 'widodo', 'jokowi', 'mengunjungi', 'sejumlah', 'posyandu', 'di', 'bogor', 'dan', 'jakarta', 'dalam', 'rangka', 'bulan', 'penimbangan', 'balita', 'yang', 'dilaksanakan', 'serentak', 'di', 'seluruh', 'tanah', 'air', 'di', 'ribu', 'posyandu']","['presiden', 'ri', 'joko', 'widodo', 'jokowi', 'mengunjungi', 'sejumlah', 'posyandu', 'di', 'bogor', 'dan', 'jakarta', 'dalam', 'rangka', 'bulan', 'penimbangan', 'balita', 'yang', 'dilaksanakan', 'serentak', 'di', 'seluruh', 'tanah', 'air', 'di', 'ribu', 'posyandu']","['presiden', 'ri', 'joko', 'widodo', 'jokowi', 'mengunjungi', 'posyandu', 'bogor', 'jakarta', 'rangka', 'penimbangan', 'balita', 'dilaksanakan', 'serentak', 'tanah', 'air', 'ribu', 'posyandu']","['presiden', 'ri', 'joko', 'widodo', 'jokowi', 'unjung', 'posyandu', 'bogor', 'jakarta', 'rangka', 'timbang', 'balita', 'laksana', 'serentak', 'tanah', 'air', 'ribu', 'posyandu']"
1800409764742177064,Tue Jun 11 06:08:44 +0000 2024,0,Di Jakarta satu dari tiga penduduk tidak memiliki akses ke air pipa melainkan mengandalkan ribuan sumur ilegal yang menguras air tanah melemahkan air tanah dan mempercepat penurunan permukaan kota. #PrabowoPilihanRakyat #BersamaIndonesiaMaju Prabowo Subianto,1800409813907853602,,manaf_ramli,in,,0,1,0,https://x.com/undefined/status/1800409813907853602,3655312633,,di jakarta satu dari tiga penduduk tidak memiliki akses ke air pipa melainkan mengandalkan ribuan sumur ilegal yang menguras air tanah melemahkan air tanah dan mempercepat penurunan permukaan kota prabowopilihanrakyat bersamaindonesiamaju prabowo subianto,"['di', 'jakarta', 'satu', 'dari', 'tiga', 'penduduk', 'tidak', 'memiliki', 'akses', 'ke', 'air', 'pipa', 'melainkan', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'yang', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'dan', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['di', 'jakarta', 'satu', 'dari', 'tiga', 'penduduk', 'tidak', 'memiliki', 'akses', 'ke', 'air', 'pipa', 'melainkan', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'yang', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'dan', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['jakarta', 'penduduk', 'memiliki', 'akses', 'air', 'pipa', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['jakarta', 'duduk', 'milik', 'akses', 'air', 'pipa', 'andal', 'ribu', 'sumur', 'ilegal', 'uras', 'air', 'tanah', 'lemah', 'air', 'tanah', 'cepat', 'turun', 'muka', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']"
1800391836483346848,Tue Jun 11 04:57:29 +0000 2024,0,Di Jakarta satu dari tiga penduduk tidak memiliki akses ke air pipa melainkan mengandalkan ribuan sumur ilegal yang menguras air tanah melemahkan air tanah dan mempercepat penurunan permukaan kota. #PrabowoPilihanRakyat #BersamaIndonesiaMaju Prabowo Subianto,1800391883061076438,,HeryWP,in,,0,1,0,https://x.com/undefined/status/1800391883061076438,246449701,,di jakarta satu dari tiga penduduk tidak memiliki akses ke air pipa melainkan mengandalkan ribuan sumur ilegal yang menguras air tanah melemahkan air tanah dan mempercepat penurunan permukaan kota prabowopilihanrakyat bersamaindonesiamaju prabowo subianto,"['di', 'jakarta', 'satu', 'dari', 'tiga', 'penduduk', 'tidak', 'memiliki', 'akses', 'ke', 'air', 'pipa', 'melainkan', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'yang', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'dan', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['di', 'jakarta', 'satu', 'dari', 'tiga', 'penduduk', 'tidak', 'memiliki', 'akses', 'ke', 'air', 'pipa', 'melainkan', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'yang', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'dan', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['jakarta', 'penduduk', 'memiliki', 'akses', 'air', 'pipa', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['jakarta', 'duduk', 'milik', 'akses', 'air', 'pipa', 'andal', 'ribu', 'sumur', 'ilegal', 'uras', 'air', 'tanah', 'lemah', 'air', 'tanah', 'cepat', 'turun', 'muka', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']"
1800052463783026810,Mon Jun 10 06:28:58 +0000 2024,0,Di Jakarta satu dari tiga penduduk tidak memiliki akses ke air pipa melainkan mengandalkan ribuan sumur ilegal yang menguras air tanah melemahkan air tanah dan mempercepat penurunan permukaan kota. #PrabowoPilihanRakyat #BersamaIndonesiaMaju Prabowo Subianto,1800052520850731057,,manaf_ramli,in,,0,1,0,https://x.com/undefined/status/1800052520850731057,3655312633,,di jakarta satu dari tiga penduduk tidak memiliki akses ke air pipa melainkan mengandalkan ribuan sumur ilegal yang menguras air tanah melemahkan air tanah dan mempercepat penurunan permukaan kota prabowopilihanrakyat bersamaindonesiamaju prabowo subianto,"['di', 'jakarta', 'satu', 'dari', 'tiga', 'penduduk', 'tidak', 'memiliki', 'akses', 'ke', 'air', 'pipa', 'melainkan', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'yang', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'dan', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['di', 'jakarta', 'satu', 'dari', 'tiga', 'penduduk', 'tidak', 'memiliki', 'akses', 'ke', 'air', 'pipa', 'melainkan', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'yang', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'dan', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['jakarta', 'penduduk', 'memiliki', 'akses', 'air', 'pipa', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['jakarta', 'duduk', 'milik', 'akses', 'air', 'pipa', 'andal', 'ribu', 'sumur', 'ilegal', 'uras', 'air', 'tanah', 'lemah', 'air', 'tanah', 'cepat', 'turun', 'muka', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']"
1800025853524627566,Mon Jun 10 04:43:17 +0000 2024,0,Di Jakarta satu dari tiga penduduk tidak memiliki akses ke air pipa melainkan mengandalkan ribuan sumur ilegal yang menguras air tanah melemahkan air tanah dan mempercepat penurunan permukaan kota. #PrabowoPilihanRakyat #BersamaIndonesiaMaju Prabowo Subianto,1800025922214764742,,AndriK14567,in,,0,1,0,https://x.com/undefined/status/1800025922214764742,3671916373,,di jakarta satu dari tiga penduduk tidak memiliki akses ke air pipa melainkan mengandalkan ribuan sumur ilegal yang menguras air tanah melemahkan air tanah dan mempercepat penurunan permukaan kota prabowopilihanrakyat bersamaindonesiamaju prabowo subianto,"['di', 'jakarta', 'satu', 'dari', 'tiga', 'penduduk', 'tidak', 'memiliki', 'akses', 'ke', 'air', 'pipa', 'melainkan', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'yang', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'dan', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['di', 'jakarta', 'satu', 'dari', 'tiga', 'penduduk', 'tidak', 'memiliki', 'akses', 'ke', 'air', 'pipa', 'melainkan', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'yang', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'dan', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['jakarta', 'penduduk', 'memiliki', 'akses', 'air', 'pipa', 'mengandalkan', 'ribuan', 'sumur', 'ilegal', 'menguras', 'air', 'tanah', 'melemahkan', 'air', 'tanah', 'mempercepat', 'penurunan', 'permukaan', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']","['jakarta', 'duduk', 'milik', 'akses', 'air', 'pipa', 'andal', 'ribu', 'sumur', 'ilegal', 'uras', 'air', 'tanah', 'lemah', 'air', 'tanah', 'cepat', 'turun', 'muka', 'kota', 'prabowopilihanrakyat', 'bersamaindonesiamaju', 'prabowo', 'subianto']"
1798656782623265235,Thu Jun 06 10:02:49 +0000 2024,1,Pemerintah Kota (Pemkot) Administrasi Jakarta Pusat mengadakan rapat koordinasi Aksi 2 Rencana Kegiatan Percepatan Penurunan Stunting di Ruang Rapat Subanppeko Blok A Lantai 2 Kantor Wali Kota Jakarta Pusat Jalan Tanah Abang 1 Gambir Kamis (6/6). https://t.co/QrioGGmJ6h,1798656782623265235,https://pbs.twimg.com/media/GPYcwvdbwAALPw2.jpg,,in,,0,1,0,https://x.com/undefined/status/1798656782623265235,3079723462,,pemerintah kota pemkot administrasi jakarta pusat mengadakan rapat koordinasi aksi rencana kegiatan percepatan penurunan stunting di ruang rapat subanppeko blok lantai kantor wali kota jakarta pusat jalan tanah abang gambir kamis,"['pemerintah', 'kota', 'pemkot', 'administrasi', 'jakarta', 'pusat', 'mengadakan', 'rapat', 'koordinasi', 'aksi', 'rencana', 'kegiatan', 'percepatan', 'penurunan', 'stunting', 'di', 'ruang', 'rapat', 'subanppeko', 'blok', 'lantai', 'kantor', 'wali', 'kota', 'jakarta', 'pusat', 'jalan', 'tanah', 'abang', 'gambir', 'kamis']","['pemerintah', 'kota', 'pemkot', 'administrasi', 'jakarta', 'pusat', 'mengadakan', 'rapat', 'koordinasi', 'aksi', 'rencana', 'kegiatan', 'percepatan', 'penurunan', 'stunting', 'di', 'ruang', 'rapat', 'subanppeko', 'blok', 'lantai', 'kantor', 'wali', 'kota', 'jakarta', 'pusat', 'jalan', 'tanah', 'kakak', 'gambir', 'kamis']","['pemerintah', 'kota', 'pemkot', 'administrasi', 'jakarta', 'pusat', 'mengadakan', 'rapat', 'koordinasi', 'aksi', 'rencana', 'kegiatan', 'percepatan', 'penurunan', 'stunting', 'ruang', 'rapat', 'subanppeko', 'blok', 'lantai', 'kantor', 'wali', 'kota', 'jakarta', 'pusat', 'jalan', 'tanah', 'kakak', 'gambir', 'kamis']","['perintah', 'kota', 'pemkot', 'administrasi', 'jakarta', 'pusat', 'ada', 'rapat', 'koordinasi', 'aksi', 'rencana', 'giat', 'cepat', 'turun', 'stunting', 'ruang', 'rapat', 'subanppeko', 'blok', 'lantai', 'kantor', 'wali', 'kota', 'jakarta', 'pusat', 'jalan', 'tanah', 'kakak', 'gambir', 'kamis']"
